Date,Tweet,ID,Time,Impressions,Engagements,Engagement Rate,Retweets,Replies,Likes,User Profile Clicks,URL Clicks,Hashtag Clicks,Detail Expands,Permalink Clicks,App Opens,App Installs,Follows,Email Tweet,Dial Phone,Media Views,Media Engagements
2020-12-03 13:55:00,"I just read an article on #FoodLover, and it's amazing!",8491121,13:55:00,47344,38514,0.8135,602,131,2434,464,170,48,32,334,97,14,13,19,7,2060,2011
2020-04-23 02:40:00,"I just read an article on #Football, and it's amazing!",8836758,02:40:00,4737,1781,0.376,1901,765,1193,238,238,93,395,215,12,17,45,0,0,4781,1380
2020-10-12 07:01:00,#Football is the future! Can't wait to see what happens next.,7738323,07:01:00,14642,11868,0.8105,1605,505,4696,234,70,52,191,23,96,4,63,4,6,4534,55
2020-02-19 14:13:00,Loving the latest updates on #Gaming!,8791187,14:13:00,12217,5768,0.4721,1969,53,3854,9,81,192,321,300,86,30,37,11,4,1356,1477
2020-05-06 12:51:00,Just saw something interesting about #Football. Thoughts?,7854378,12:51:00,49569,47239,0.953,92,934,1935,424,79,2,259,153,48,27,86,10,2,2622,637
2020-04-24 05:08:00,#Gaming is the future! Can't wait to see what happens next.,6240600,05:08:00,19689,492,0.025,1160,604,4204,357,244,54,623,258,74,27,5,14,5,191,2142
2020-02-05 07:42:00,"I just read an article on #FoodLover, and it's amazing!",6869095,07:42:00,44366,32151,0.7247,1191,410,560,385,140,187,389,98,12,32,62,0,10,3150,1983
2020-10-05 08:25:00,#AI is the future! Can't wait to see what happens next.,8790685,08:25:00,8548,7924,0.927,1573,869,3366,474,82,76,223,253,39,19,86,16,2,3174,886
2020-09-05 17:59:00,"I just read an article on #BreakingNews, and it's amazing!",2562097,17:59:00,40996,31016,0.7566,1081,454,2035,101,176,62,634,87,51,18,41,5,7,4541,2428
2020-06-12 13:10:00,Loving the latest updates on #AI!,7217373,13:10:00,24687,228,0.0092,1371,953,2405,95,88,150,298,221,19,5,82,20,8,4411,2680
2020-12-18 21:32:00,"I just read an article on #AI, and it's amazing!",2082058,21:32:00,10641,8809,0.8278,169,868,4493,117,68,155,481,229,98,0,17,20,3,4837,1187
2020-02-17 00:46:00,Did you hear about #FoodLover? Crazy stuff!,4948067,00:46:00,8423,6487,0.7702,1850,471,4655,179,14,56,6,55,5,21,72,0,5,699,113
2020-05-19 16:21:00,"I just read an article on #BreakingNews, and it's amazing!",4491216,16:21:00,10697,7622,0.7125,363,643,3640,247,254,53,20,136,11,13,7,5,0,3030,1867
2020-10-19 02:55:00,Just saw something interesting about #Gaming. Thoughts?,6139910,02:55:00,6006,4223,0.7031,1415,490,4635,237,135,145,231,347,4,3,100,20,0,3110,2022
2020-12-15 00:31:00,#Football is the future! Can't wait to see what happens next.,4880131,00:31:00,49643,35325,0.7116,872,805,3889,184,59,147,376,265,3,33,59,15,7,2768,2663
2020-01-23 01:19:00,#BreakingNews is the future! Can't wait to see what happens next.,4569327,01:19:00,22188,9661,0.4354,987,889,3285,203,230,107,125,166,24,40,86,8,2,2299,971
2020-04-16 14:15:00,#Football is the future! Can't wait to see what happens next.,7835059,14:15:00,10664,10426,0.9777,1757,189,2442,338,88,50,648,82,97,38,60,12,8,2426,2480
2020-07-17 21:03:00,#AI is the future! Can't wait to see what happens next.,6646980,21:03:00,2257,712,0.3155,711,439,1706,134,135,181,41,239,87,34,99,6,6,2448,1920
2020-09-04 09:44:00,Did you hear about #Gaming? Crazy stuff!,2679283,09:44:00,1922,1057,0.5499,1995,943,1382,299,140,89,203,125,69,42,26,10,10,3316,1410
2020-04-13 20:15:00,#BreakingNews is the future! Can't wait to see what happens next.,3795876,20:15:00,48588,6254,0.1287,1782,599,2501,12,183,78,272,238,62,29,47,7,5,2403,1379
2020-06-03 03:57:00,Just saw something interesting about #AI. Thoughts?,6268007,03:57:00,46508,8973,0.1929,145,702,4151,428,91,87,514,266,89,19,0,14,9,4495,896
2020-04-21 12:27:00,Loving the latest updates on #Football!,6632413,12:27:00,22463,2850,0.1269,891,877,2076,217,270,178,461,21,52,13,49,15,7,4621,2045
2020-11-10 13:49:00,"I just read an article on #FoodLover, and it's amazing!",5582854,13:49:00,47004,45278,0.9633,360,720,3801,187,125,37,200,200,14,32,22,0,4,1695,1448
2020-11-02 18:47:00,Just saw something interesting about #Football. Thoughts?,4663406,18:47:00,41588,30538,0.7343,1081,911,1004,241,172,13,628,26,82,18,83,9,6,2605,2594
2020-10-15 09:18:00,#FoodLover is the future! Can't wait to see what happens next.,2626525,09:18:00,29790,19137,0.6424,1552,744,2164,463,278,119,510,362,91,35,50,16,8,1986,1161
2020-01-15 15:38:00,Did you hear about #Gaming? Crazy stuff!,9378386,15:38:00,20244,17909,0.8847,342,17,4648,104,67,11,95,313,74,13,93,8,8,1708,587
2020-05-15 07:50:00,Just saw something interesting about #BreakingNews. Thoughts?,8023030,07:50:00,11365,3905,0.3436,1649,333,4411,298,95,20,149,169,31,25,80,6,10,4034,453
2020-10-11 12:57:00,"I just read an article on #BreakingNews, and it's amazing!",4503187,12:57:00,40855,10936,0.2677,1074,796,4510,85,277,180,291,312,25,44,46,2,8,2127,1939
2020-03-11 04:03:00,"I just read an article on #Football, and it's amazing!",3909560,04:03:00,25009,11559,0.4622,970,968,3063,13,200,119,457,240,100,17,29,2,4,1742,2601
2020-07-11 07:22:00,Just saw something interesting about #AI. Thoughts?,7100007,07:22:00,27278,7702,0.2824,338,109,4558,16,0,195,531,333,68,33,25,8,2,833,508
2020-02-03 10:25:00,Loving the latest updates on #AI!,7596509,10:25:00,35797,7880,0.2201,838,312,4079,328,190,109,335,370,31,21,28,15,4,4023,883
2020-11-24 16:58:00,Just saw something interesting about #BreakingNews. Thoughts?,1542170,16:58:00,27869,6177,0.2216,192,67,3024,469,4,62,457,252,35,22,11,12,8,1252,447
2020-08-02 03:35:00,Just saw something interesting about #Football. Thoughts?,9129537,03:35:00,12583,3665,0.2913,1322,379,4736,380,154,141,128,234,88,37,100,2,0,3521,2275
2020-05-16 00:26:00,#Football is the future! Can't wait to see what happens next.,4402110,00:26:00,7050,246,0.0349,1947,987,2944,292,267,145,367,138,0,34,95,15,0,452,1347
2020-07-11 13:50:00,Just saw something interesting about #BreakingNews. Thoughts?,5383683,13:50:00,23216,13221,0.5695,298,213,1140,64,39,152,343,384,69,23,0,20,4,1504,1129
2020-03-19 16:00:00,Loving the latest updates on #Gaming!,9947149,16:00:00,26554,8528,0.3212,1252,650,3216,70,8,75,401,159,84,12,17,10,2,3592,2399
2020-12-20 07:38:00,"I just read an article on #Gaming, and it's amazing!",6528721,07:38:00,27716,15586,0.5623,832,435,69,394,244,89,517,349,6,43,58,10,8,4139,338
2020-02-25 13:13:00,"I just read an article on #AI, and it's amazing!",1168229,13:13:00,32872,5542,0.1686,74,159,1590,7,214,193,524,229,4,23,82,15,8,860,59
2020-10-18 05:53:00,Did you hear about #Football? Crazy stuff!,8504808,05:53:00,11093,5815,0.5242,392,461,1169,409,13,17,494,326,75,22,1,16,9,2167,108
2020-06-17 01:57:00,"I just read an article on #Gaming, and it's amazing!",2444576,01:57:00,34490,13629,0.3952,1710,746,1817,139,108,153,296,318,63,31,54,17,0,1942,1784
2020-05-23 04:46:00,Did you hear about #BreakingNews? Crazy stuff!,1786666,04:46:00,9459,3587,0.3792,67,995,2109,485,17,189,14,136,49,30,67,18,9,2833,1042
2020-02-28 16:05:00,Just saw something interesting about #FoodLover. Thoughts?,2811832,16:05:00,8506,2128,0.2502,40,598,3107,456,293,142,553,389,19,5,74,5,1,3972,266
2020-11-01 03:45:00,Did you hear about #AI? Crazy stuff!,9155422,03:45:00,4599,2926,0.6362,795,250,4306,308,295,65,444,264,89,32,49,9,8,4016,364
2020-02-03 06:35:00,Did you hear about #Football? Crazy stuff!,1262176,06:35:00,11844,2281,0.1926,1040,973,4225,170,88,53,261,99,53,0,37,0,2,903,2932
2020-10-30 04:22:00,Did you hear about #BreakingNews? Crazy stuff!,4090950,04:22:00,37389,23955,0.6407,700,462,2889,55,112,139,296,92,56,36,81,9,4,1827,2466
2020-09-28 09:37:00,Did you hear about #FoodLover? Crazy stuff!,7998957,09:37:00,18974,8926,0.4704,1975,831,4281,390,79,67,572,209,22,2,42,10,3,550,366
2020-11-08 00:08:00,Loving the latest updates on #Gaming!,9763052,00:08:00,3845,421,0.1095,561,2,1379,362,258,9,687,314,75,30,29,3,10,1689,2755
2020-07-03 08:48:00,Loving the latest updates on #Football!,5926857,08:48:00,34569,4433,0.1282,1523,996,907,322,215,111,632,132,60,34,92,11,2,1078,2637
2020-02-26 16:14:00,Just saw something interesting about #Football. Thoughts?,8444923,16:14:00,13722,5625,0.4099,337,409,2007,194,19,193,357,24,67,3,51,10,0,759,1106
2020-08-28 03:28:00,Just saw something interesting about #Gaming. Thoughts?,8773211,03:28:00,36827,4236,0.115,1264,34,587,407,266,64,653,166,62,0,53,4,5,238,2204
2020-02-15 08:18:00,"I just read an article on #Gaming, and it's amazing!",4344932,08:18:00,21335,11695,0.5482,777,141,2831,334,189,63,17,302,80,2,63,12,3,519,2352
2020-03-15 06:50:00,"I just read an article on #Gaming, and it's amazing!",5348252,06:50:00,7782,4179,0.537,1212,18,3156,334,168,84,219,263,46,22,93,7,5,2147,1206
2020-09-23 18:02:00,Did you hear about #BreakingNews? Crazy stuff!,8396234,18:02:00,38612,1468,0.038,1666,263,310,494,267,187,587,278,82,48,38,1,3,1286,2235
2020-01-11 02:15:00,"I just read an article on #Gaming, and it's amazing!",7373854,02:15:00,6077,1233,0.2029,56,884,1391,19,107,54,268,94,54,31,90,3,3,2351,464
2020-05-11 02:52:00,"I just read an article on #BreakingNews, and it's amazing!",8148613,02:52:00,28342,18968,0.6693,216,746,3221,45,3,20,211,232,24,33,9,5,0,4778,2224
2020-03-13 14:08:00,Just saw something interesting about #AI. Thoughts?,8213141,14:08:00,17459,460,0.0263,930,269,4848,148,7,43,184,166,87,24,45,0,0,2243,1410
2020-12-17 11:01:00,Just saw something interesting about #FoodLover. Thoughts?,6963077,11:01:00,49519,35908,0.7251,991,395,1291,249,215,122,418,360,44,16,68,10,10,2381,2607
2020-10-24 14:15:00,Just saw something interesting about #AI. Thoughts?,8268933,14:15:00,25648,25484,0.9936,1350,883,3359,344,164,107,279,189,55,1,87,16,7,4930,1430
2020-01-27 07:28:00,Just saw something interesting about #BreakingNews. Thoughts?,7595727,07:28:00,40668,10101,0.2484,1851,516,4066,389,213,129,695,132,23,44,92,0,3,2611,591
2020-12-04 01:56:00,#Football is the future! Can't wait to see what happens next.,6565520,01:56:00,49237,27610,0.5608,28,773,2235,190,215,48,598,373,47,6,7,8,5,546,2834
2020-10-24 01:34:00,Loving the latest updates on #BreakingNews!,2074571,01:34:00,33810,5425,0.1605,76,170,3957,39,25,39,109,294,30,32,59,13,2,2147,1575
2020-06-25 15:38:00,Just saw something interesting about #Football. Thoughts?,2399223,15:38:00,7764,4962,0.6391,1493,521,4091,3,117,58,146,289,55,25,11,9,7,3473,1456
2020-07-08 16:16:00,Did you hear about #Football? Crazy stuff!,2167411,16:16:00,30225,26968,0.8922,819,101,3670,496,242,200,24,221,30,50,43,16,7,4242,652
2020-04-15 22:33:00,"I just read an article on #BreakingNews, and it's amazing!",7185506,22:33:00,8794,2912,0.3311,22,776,130,455,181,141,287,281,91,19,46,20,2,2358,476
2020-07-12 18:44:00,#AI is the future! Can't wait to see what happens next.,7787239,18:44:00,39415,6494,0.1648,698,922,3365,310,181,49,404,84,47,25,95,7,5,219,2073
2020-11-07 10:35:00,Just saw something interesting about #Football. Thoughts?,6713903,10:35:00,44123,24989,0.5663,713,718,3870,226,98,51,516,312,3,49,14,2,4,2735,2518
2020-09-10 06:33:00,#BreakingNews is the future! Can't wait to see what happens next.,1986730,06:33:00,7994,207,0.0259,267,495,2366,271,158,73,217,157,82,1,95,5,8,1018,1947
2020-01-28 15:58:00,"I just read an article on #Football, and it's amazing!",3672891,15:58:00,9621,3509,0.3647,146,471,2814,5,152,93,268,160,26,2,7,7,0,3178,1460
2020-09-18 07:35:00,Just saw something interesting about #Football. Thoughts?,9078739,07:35:00,2343,1803,0.7695,890,130,3260,218,80,27,285,141,18,2,97,15,8,3582,2067
2020-06-12 12:39:00,"I just read an article on #BreakingNews, and it's amazing!",6882907,12:39:00,41582,21492,0.5169,1368,828,4458,276,286,17,234,222,22,47,12,16,7,3363,2806
2020-10-20 02:04:00,Just saw something interesting about #BreakingNews. Thoughts?,9456304,02:04:00,44232,10514,0.2377,1304,868,296,335,139,132,472,372,7,39,88,15,7,4813,2386
2020-02-21 02:47:00,#Football is the future! Can't wait to see what happens next.,8982489,02:47:00,28536,145,0.0051,1766,681,2577,180,88,183,349,22,7,41,17,8,3,315,148
2020-06-10 14:13:00,Did you hear about #AI? Crazy stuff!,6038875,14:13:00,4966,4924,0.9915,1904,782,4504,127,121,102,57,141,73,26,24,10,8,874,53
2020-12-03 05:32:00,Just saw something interesting about #AI. Thoughts?,4566289,05:32:00,11255,3497,0.3107,1832,66,580,256,27,148,573,233,22,14,28,3,4,3433,1138
2020-09-08 09:27:00,Loving the latest updates on #BreakingNews!,2221885,09:27:00,23557,392,0.0166,261,326,2505,318,150,78,357,250,41,32,3,3,4,970,1138
2020-08-10 18:22:00,#Football is the future! Can't wait to see what happens next.,4186346,18:22:00,40882,16709,0.4087,1662,45,1354,237,158,132,106,137,88,11,76,11,7,2558,308
2020-03-26 14:50:00,#FoodLover is the future! Can't wait to see what happens next.,9534077,14:50:00,15603,11059,0.7088,782,852,549,474,82,164,320,18,62,39,43,1,4,2585,954
2020-07-06 17:16:00,#Gaming is the future! Can't wait to see what happens next.,8852587,17:16:00,16040,9937,0.6195,1118,815,1380,287,154,12,263,134,18,28,25,5,9,1469,413
2020-12-16 13:18:00,"I just read an article on #BreakingNews, and it's amazing!",6539727,13:18:00,48100,10788,0.2243,1286,591,1330,432,2,11,234,222,15,36,4,10,6,254,2912
2020-09-05 21:46:00,Loving the latest updates on #AI!,9039896,21:46:00,31093,9203,0.296,1196,670,416,107,81,113,607,25,29,28,84,9,5,3623,2851
2020-05-17 17:36:00,#Gaming is the future! Can't wait to see what happens next.,5087952,17:36:00,37402,32704,0.8744,73,940,4887,331,32,55,494,154,73,37,32,1,0,3579,1333
2020-06-24 03:43:00,Just saw something interesting about #Football. Thoughts?,7388159,03:43:00,2588,1131,0.437,1142,680,4750,138,171,55,272,324,96,20,15,9,7,4606,584
2020-06-14 12:44:00,Did you hear about #Gaming? Crazy stuff!,3740637,12:44:00,20397,5134,0.2517,504,691,4809,349,202,120,44,138,72,11,24,18,5,2483,2791
2020-04-04 21:28:00,"I just read an article on #Football, and it's amazing!",3359481,21:28:00,18371,2595,0.1413,204,294,2700,65,202,59,511,219,99,0,85,13,4,1328,655
2020-03-01 15:10:00,Did you hear about #AI? Crazy stuff!,6158860,15:10:00,16300,2661,0.1633,1125,484,2140,39,213,137,130,283,9,42,45,10,9,3099,538
2020-01-29 11:12:00,Did you hear about #Gaming? Crazy stuff!,6440754,11:12:00,20806,10877,0.5228,291,861,1691,374,236,163,453,151,81,36,20,12,9,2922,114
2020-03-03 15:53:00,Just saw something interesting about #BreakingNews. Thoughts?,6849479,15:53:00,6691,3270,0.4887,260,599,1239,495,165,185,434,26,39,31,15,9,0,2890,2285
2020-01-02 13:24:00,Just saw something interesting about #FoodLover. Thoughts?,9194804,13:24:00,2974,2160,0.7263,13,357,3063,480,138,142,71,183,39,0,29,12,9,245,2548
2020-10-31 12:45:00,Did you hear about #Gaming? Crazy stuff!,3910344,12:45:00,3951,2465,0.6239,415,491,3397,165,8,123,43,220,87,10,74,12,10,3943,1142
2020-05-19 14:53:00,#AI is the future! Can't wait to see what happens next.,7721389,14:53:00,11208,8323,0.7426,1248,514,1730,205,38,81,51,148,19,24,47,17,10,768,181
2020-01-16 13:51:00,"I just read an article on #AI, and it's amazing!",6003411,13:51:00,30705,26150,0.8517,1575,126,3983,459,65,172,52,348,28,29,41,13,3,2591,771
2020-02-16 14:30:00,#Gaming is the future! Can't wait to see what happens next.,9563861,14:30:00,25231,10477,0.4152,709,62,4903,34,240,56,109,131,39,21,15,10,4,2431,2764
2020-05-28 21:12:00,"I just read an article on #Gaming, and it's amazing!",3707828,21:12:00,8430,7300,0.866,1232,886,3464,463,189,179,410,154,62,49,46,6,10,932,1389
2020-01-23 05:54:00,#Gaming is the future! Can't wait to see what happens next.,3711132,05:54:00,19305,10284,0.5327,880,247,289,327,286,126,178,302,81,4,28,3,3,4755,1397
2020-04-05 02:51:00,Did you hear about #FoodLover? Crazy stuff!,7690444,02:51:00,12947,2898,0.2238,212,244,4593,125,285,152,260,280,60,26,84,17,6,3751,1272
2020-05-23 11:05:00,Just saw something interesting about #BreakingNews. Thoughts?,4864273,11:05:00,17344,8437,0.4865,1963,534,3620,325,14,35,344,130,42,16,40,15,1,4041,2168
2020-11-13 08:02:00,Did you hear about #Gaming? Crazy stuff!,6799536,08:02:00,11733,882,0.0752,1611,31,301,410,43,145,401,292,14,36,75,4,2,1212,195
2020-01-27 10:01:00,Did you hear about #Football? Crazy stuff!,5532589,10:01:00,39140,11844,0.3026,1879,166,1759,437,171,4,251,5,92,14,49,10,5,4081,1690
2020-06-08 20:19:00,"I just read an article on #FoodLover, and it's amazing!",7916341,20:19:00,47050,45707,0.9715,1419,751,1926,372,89,192,441,390,20,38,32,8,3,895,2007
2020-08-31 03:50:00,Loving the latest updates on #FoodLover!,8398389,03:50:00,13608,5659,0.4159,934,791,408,68,223,68,36,145,24,34,12,15,10,4104,1256
2020-12-05 00:37:00,#FoodLover is the future! Can't wait to see what happens next.,5710905,00:37:00,46457,26668,0.574,1493,869,1634,150,67,75,299,212,92,36,40,12,10,2503,2319
2020-02-02 15:19:00,#Football is the future! Can't wait to see what happens next.,5615237,15:19:00,8691,2890,0.3325,1442,438,1388,193,44,105,419,185,88,24,8,5,2,2995,1418
2020-04-27 12:14:00,"I just read an article on #AI, and it's amazing!",1214671,12:14:00,40778,13567,0.3327,613,668,847,197,289,79,586,339,90,33,16,9,0,385,720
2020-08-19 04:59:00,#AI is the future! Can't wait to see what happens next.,8176500,04:59:00,45401,44150,0.9724,284,48,3314,27,290,166,595,240,65,15,46,6,8,1462,536
2020-10-04 10:16:00,Just saw something interesting about #BreakingNews. Thoughts?,4037700,10:16:00,11333,7347,0.6483,1624,284,1780,376,23,150,563,215,61,43,77,7,3,4137,2488
2020-12-20 18:46:00,Just saw something interesting about #Gaming. Thoughts?,5716126,18:46:00,34350,33709,0.9813,1714,756,4186,255,269,2,185,98,61,47,14,13,1,3211,2547
2020-01-20 19:38:00,Did you hear about #BreakingNews? Crazy stuff!,5577606,19:38:00,16482,11390,0.6911,1739,916,3860,55,108,98,540,3,11,39,88,13,9,4024,2155
2020-10-13 00:29:00,Did you hear about #Gaming? Crazy stuff!,5059480,00:29:00,4046,2133,0.5272,218,623,4945,285,256,113,555,241,62,38,81,18,0,2064,2445
2020-04-26 10:09:00,Did you hear about #AI? Crazy stuff!,7307327,10:09:00,24130,11717,0.4856,834,911,18,186,230,159,321,236,100,10,99,1,4,523,1340
2020-10-29 04:53:00,#Football is the future! Can't wait to see what happens next.,6247853,04:53:00,39637,8576,0.2164,650,402,4992,406,42,185,477,106,5,15,15,10,8,2927,2205
2020-11-25 22:13:00,Did you hear about #FoodLover? Crazy stuff!,7586350,22:13:00,1085,1039,0.9576,565,254,4018,340,290,176,202,182,51,47,14,14,7,4291,93
2020-09-19 17:25:00,Did you hear about #Football? Crazy stuff!,4642830,17:25:00,12194,2999,0.2459,1020,599,4921,288,147,129,92,52,39,36,56,6,0,1734,1962
2020-01-01 15:22:00,Loving the latest updates on #AI!,1762812,15:22:00,40405,38068,0.9422,1373,970,83,187,268,194,592,324,85,42,4,10,5,897,693
2020-03-14 09:48:00,Just saw something interesting about #Gaming. Thoughts?,7892797,09:48:00,32430,6333,0.1953,1078,563,4889,109,236,197,696,285,88,22,56,6,3,1974,1923
2020-10-18 17:33:00,#Football is the future! Can't wait to see what happens next.,7703032,17:33:00,47130,25956,0.5507,598,600,4406,320,276,180,468,242,71,37,52,8,10,3796,1902
2020-02-04 06:47:00,Just saw something interesting about #AI. Thoughts?,8283381,06:47:00,10649,3627,0.3406,1956,904,650,359,80,31,425,298,100,49,23,14,0,2351,743
2020-04-21 03:09:00,#AI is the future! Can't wait to see what happens next.,3237849,03:09:00,20576,9164,0.4454,892,787,3154,292,61,29,683,384,24,7,28,4,1,4132,1339
2020-11-08 08:29:00,"I just read an article on #AI, and it's amazing!",9397473,08:29:00,21911,8092,0.3693,797,610,2002,319,32,23,636,224,97,26,45,13,3,2608,1484
2020-09-29 09:34:00,Did you hear about #Gaming? Crazy stuff!,1740096,09:34:00,2780,1830,0.6583,1744,849,577,12,171,27,182,162,0,47,86,11,7,4834,132
2020-12-17 12:34:00,#Gaming is the future! Can't wait to see what happens next.,6770877,12:34:00,33858,23741,0.7012,779,295,3666,296,216,55,70,298,71,15,14,19,8,2308,175
